movie_id,clean_title,mood,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
8077,Alien³,Scared,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
8818,Evita,Sad,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
8195,Ronin,Scared,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10586,The Ghost and the Darkness,Excited,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116149,Paddington,Happy,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
80035,The Watch,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10632,The Hunted,Sad,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
12117,Instinct,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1792,Stuck on You,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13260,Semi-Pro,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72197,The Pirates! In an Adventure with Scientists!,Happy,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3580,Changeling,Sad,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
12123,Chain Reaction,Sad,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
9566,The Fan,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
9833,The Phantom of the Opera,Happy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
4517,Elizabeth: The Golden Age,Happy,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
8202,Æon Flux,Excited,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16072,Gods and Generals,Sad,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
34314,Turbulence,Scared,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19724,Imagine That,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145220,Muppets Most Wanted,Happy,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14623,Thunderbirds,Happy,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
42297,Burlesque,Happy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2841,A Very Long Engagement,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10375,D-Tox,Scared,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36586,Blade II,Scared,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
11321,Seven Pounds,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
70074,Bullet to the Head,Scared,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
242,The Godfather: Part III,Sad,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9621,Elizabethtown,Happy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1819,"You, Me and Dupree",Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8536,Superman II,Excited,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8046,Gigli,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1717,All the King's Men,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
479,Shaft,Scared,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9444,Anastasia,Happy,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
824,Moulin Rouge!,Happy,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
11456,Domestic Disturbance,Scared,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
261023,Black Mass,Sad,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3683,Flags of Our Fathers,Sad,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
22803,Law Abiding Citizen,Sad,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
285923,Grindhouse,Scared,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
39437,Beloved,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1950,Lucky You,Happy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
640,Catch Me If You Can,Sad,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
97630,Zero Dark Thirty,Sad,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
9767,The Break-Up,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11631,Mamma Mia!,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32856,Valentine's Day,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6519,The Dukes of Hazzard,Happy,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8741,The Thin Red Line,Sad,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
49520,The Change-Up,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1850,Man on the Moon,Happy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
524,Casino,Sad,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26389,From Paris with Love,Scared,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11817,Bulletproof Monk,Happy,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2123,"Me, Myself & Irene",Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9907,Barnyard,Happy,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9969,Deck the Halls,Happy,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18239,The Twilight Saga: New Moon,Happy,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
808,Shrek,Happy,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
38050,The Adjustment Bureau,Happy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
8367,Robin Hood: Prince of Thieves,Excited,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9390,Jerry Maguire,Happy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
72105,Ted,Happy,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2898,As Good as It Gets,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10312,Patch Adams,Happy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
109443,Anchorman 2: The Legend Continues,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Mr. Deeds,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37686,Super 8,Scared,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
462,Erin Brockovich,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9919,How to Lose a Guy in 10 Days,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
187017,22 Jump Street,Happy,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,Interview with the Vampire,Happy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
10201,Yes Man,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302699,Central Intelligence,Happy,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9441,Stepmom,Happy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
274167,Daddy's Home,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224141,Into the Woods,Happy,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
388,Inside Man,Sad,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2112,Payback,Sad,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10329,Congo,Sad,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
74465,We Bought a Zoo,Happy,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
13811,Knowing,Sad,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
6877,Failure to Launch,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10320,The Ring Two,Sad,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
50646,"Crazy, Stupid, Love.",Happy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8920,Garfield,Happy,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13673,Christmas with the Kranks,Happy,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60308,Moneyball,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6950,Outbreak,Sad,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
225574,Non-Stop,Scared,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
13836,Race to Witch Mountain,Happy,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
752,V for Vendetta,Scared,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6038,Shanghai Knights,Happy,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9975,Curious George,Happy,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11451,Herbie Fully Loaded,Happy,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
12103,Don't Say a Word,Scared,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60304,Hansel & Gretel: Witch Hunters,Scared,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2251,Unfaithful,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
46529,I Am Number Four,Scared,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
231,Syriana,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
300671,13 Hours: The Secret Soldiers of Benghazi,Sad,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
228326,The Book of Life,Happy,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
9754,Firewall,Scared,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
66,Absolute Power,Sad,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4421,G.I. Jane,Sad,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2649,The Game,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
588,Silent Hill,Scared,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
10393,The Replacements,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71552,American Reunion,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9631,The Negotiator,Sad,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
216282,Into the Storm,Scared,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
306,Beverly Hills Cop III,Happy,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,Gremlins 2: The New Batch,Happy,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
205587,The Judge,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6623,The Peacemaker,Scared,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1577,Resident Evil: Apocalypse,Scared,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
9801,Bridget Jones: The Edge of Reason,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2116,Out of Time,Sad,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9624,On Deadly Ground,Scared,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14199,The Adventures of Sharkboy and Lavagirl,Happy,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1907,The Beach,Happy,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
4599,Raising Helen,Happy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
22832,Ninja Assassin,Scared,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10390,For Love of the Game,Happy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9879,Striptease,Sad,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
38579,Marmaduke,Happy,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
44603,Hereafter,Sad,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11892,Murder by Numbers,Sad,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9691,Assassins,Scared,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1248,Hannibal Rising,Sad,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
12220,The Story of Us,Happy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
72710,The Host,Happy,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
10782,Basic,Sad,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
9573,Blood Work,Sad,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
4959,The International,Sad,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10061,Escape from L.A.,Scared,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10386,The Iron Giant,Happy,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
421,The Life Aquatic with Steve Zissou,Happy,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
316152,Free State of Jones,Sad,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
11615,The Life of David Gale,Sad,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13498,Man of the House,Happy,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241554,Run All Night,Sad,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2252,Eastern Promises,Scared,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
11968,Into the Blue,Scared,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10047,The Messenger: The Story of Joan of Arc,Sad,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
38319,Your Highness,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69668,Dream House,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
9770,Mad City,Sad,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
11212,Baby's Day Out,Happy,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10533,The Scarlet Letter,Happy,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
38363,Fair Game,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9923,Domino,Excited,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11863,Jade,Happy,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
18501,Gamer,Scared,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
109491,Beautiful Creatures,Happy,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
9275,Death to Smoochy,Happy,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
329833,Zoolander 2,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12634,The Big Bounce,Happy,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10416,What Planet Are You From?,Happy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
47327,Drive Angry,Scared,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
15268,Street Fighter: The Legend of Chun-Li,Scared,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10796,The One,Scared,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9548,The Adventures of Ford Fairlane,Happy,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
18947,The Boat That Rocked,Happy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1900,Traffic,Sad,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
89,Indiana Jones and the Last Crusade,Excited,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96724,Anna Karenina,Happy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
198184,Chappie,Excited,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9481,The Bone Collector,Sad,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
4547,Panic Room,Sad,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
53953,The Tooth Fairy,Scared,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6415,Three Kings,Happy,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181283,Child 44,Scared,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9896,Rat Race,Happy,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,K-PAX,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11232,Kate & Leopold,Happy,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
1636,Bedazzled,Happy,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2148,The Cotton Club,Happy,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
5176,3:10 to Yuma,Nostalgic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
260346,Taken 3,Scared,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1389,Out of Sight,Happy,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9894,The Cable Guy,Happy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7504,Earth,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8592,Dick Tracy,Happy,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
913,The Thomas Crown Affair,Happy,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11091,Riding in Cars with Boys,Happy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1368,First Blood,Scared,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5393,Happily N'Ever After,Happy,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
9095,Mary Reilly,Happy,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
8874,My Best Friend's Wedding,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11467,America's Sweethearts,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
320,Insomnia,Scared,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
199,Star Trek: First Contact,Scared,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
20533,Jonah Hex,Sad,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
10684,Courage Under Fire,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
1624,Liar Liar,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325789,The Infiltrator,Sad,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
113464,Inchon,Sad,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
888,The Flintstones,Happy,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
82675,Taken 2,Scared,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4256,Scary Movie 3,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1493,Miss Congeniality,Happy,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88751,Journey to the Center of the Earth,Happy,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
11130,The Princess Diaries 2: Royal Engagement,Happy,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
9944,The Pelican Brief,Sad,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
10731,The Client,Sad,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
7350,The Bucket List,Happy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9869,Patriot Games,Sad,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4379,Monster-in-Law,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
146233,Prisoners,Sad,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2034,Training Day,Sad,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
926,Galaxy Quest,Happy,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4248,Scary Movie 2,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64328,The Muppets,Happy,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
36647,Blade,Scared,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7214,Coach Carter,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1537,Changing Lanes,Scared,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9360,Anaconda,Scared,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6282,Coyote Ugly,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,Love Actually,Happy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9487,A Bug's Life,Happy,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
768,From Hell,Scared,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2636,The Specialist,Scared,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10478,Tin Cup,Happy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9981,Kicking & Screaming,Happy,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7453,The Hitchhiker's Guide to the Galaxy,Happy,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
15045,Fat Albert,Happy,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7737,Resident Evil: Extinction,Scared,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
232672,Blended,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17379,Last Holiday,Happy,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8987,The River Wild,Scared,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11359,The Indian in the Cupboard,Happy,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
82525,Savages,Sad,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9759,Cellular,Scared,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9486,Johnny English,Happy,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9906,The Ant Bully,Happy,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
841,Dune,Excited,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4688,Across the Universe,Happy,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
4148,Revolutionary Road,Happy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2207,16 Blocks,Scared,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9381,Babylon A.D.,Scared,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9625,The Glimmer Man,Sad,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9304,Multiplicity,Happy,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20856,Aliens in the Attic,Happy,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
5955,The Pledge,Sad,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
9899,The Producers,Happy,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9826,The Phantom,Excited,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21355,All the Pretty Horses,Happy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
10858,Nixon,Sad,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11439,The Ghost Writer,Scared,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
